worker_id,date,present,completed_tasks,overtime_hours,performance_score
WRK-قنا-002,2026-01-05,True,11,0.7,92.8
WRK-الش-001,2026-01-05,True,13,0.0,93.8
WRK-الش-002,2026-01-05,True,13,2.0,69.5
WRK-الش-003,2026-01-05,True,13,1.2,83.4
WRK-الش-004,2026-01-05,True,8,0.0,88.7
WRK-الش-005,2026-01-05,True,7,2.2,77.0
WRK-الش-006,2026-01-05,True,6,0.1,90.6
WRK-أسي-001,2026-01-05,True,5,0.1,68.4
WRK-أسي-002,2026-01-05,True,5,0.3,64.4
WRK-أسي-003,2026-01-05,True,7,0.7,71.7
WRK-أسي-004,2026-01-05,False,0,0.0,
WRK-أسو-001,2026-01-05,True,8,0.7,71.5
WRK-أسو-002,2026-01-05,True,8,0.2,71.0
WRK-الب-001,2026-01-05,True,6,0.3,85.4
WRK-الب-002,2026-01-05,False,0,0.0,
WRK-الب-003,2026-01-05,True,10,1.5,81.5
WRK-الب-004,2026-01-05,True,10,1.0,84.9
WRK-الب-005,2026-01-05,True,7,1.6,73.8
WRK-الب-006,2026-01-05,True,11,0.7,79.9
WRK-الد-001,2026-01-05,True,4,0.3,84.5
WRK-الد-002,2026-01-05,True,12,0.9,73.5
WRK-الد-003,2026-01-05,True,5,0.0,91.8
WRK-الد-004,2026-01-05,True,8,1.4,76.4
WRK-الق-001,2026-01-05,True,13,0.7,87.5
WRK-الق-002,2026-01-05,True,7,1.2,87.6
WRK-الق-003,2026-01-05,True,10,0.2,87.0
WRK-الق-004,2026-01-05,True,4,0.0,70.0
WRK-الج-001,2026-01-05,True,4,2.1,91.5
WRK-الج-002,2026-01-05,True,6,0.1,88.4
WRK-الج-003,2026-01-05,True,13,1.3,64.9
WRK-الج-004,2026-01-05,False,0,0.0,
WRK-الج-005,2026-01-05,True,8,1.0,87.7
WRK-الج-006,2026-01-05,True,5,1.9,86.6
WRK-الج-007,2026-01-05,True,7,0.4,83.8
WRK-الج-008,2026-01-05,True,5,0.0,73.3
WRK-الج-009,2026-01-05,False,0,0.0,
WRK-الج-010,2026-01-05,True,9,3.2,62.8
WRK-الج-011,2026-01-05,True,6,0.6,82.0
WRK-الغ-001,2026-01-05,True,4,0.5,66.1
WRK-الغ-002,2026-01-05,True,6,0.0,75.2
WRK-الغ-003,2026-01-05,True,13,0.1,71.2
WRK-الغ-004,2026-01-05,True,6,0.0,84.9
WRK-الق-001,2026-01-05,True,8,0.6,67.4
WRK-الق-002,2026-01-05,False,0,0.0,
WRK-الق-003,2026-01-05,True,5,1.0,79.3
WRK-الق-004,2026-01-05,True,8,1.3,89.4
WRK-الق-005,2026-01-05,True,7,0.2,71.1
WRK-الق-006,2026-01-05,True,11,0.5,78.1
WRK-الق-007,2026-01-05,True,11,1.0,91.1
WRK-الق-008,2026-01-05,True,5,0.0,56.1
WRK-الق-009,2026-01-05,True,6,1.4,86.9
WRK-الق-010,2026-01-05,True,8,0.0,73.2
WRK-الق-011,2026-01-05,True,13,0.9,75.0
WRK-الق-012,2026-01-05,True,8,1.2,77.8
WRK-الق-013,2026-01-05,True,5,0.0,80.4
WRK-الق-014,2026-01-05,True,4,0.0,97.8
WRK-الق-015,2026-01-05,True,4,0.8,82.7
WRK-الق-016,2026-01-05,True,8,0.4,82.0
WRK-الق-017,2026-01-05,True,6,0.0,85.9
WRK-الق-018,2026-01-05,True,4,0.5,74.5
WRK-الق-019,2026-01-05,True,9,0.0,77.0
WRK-الق-020,2026-01-05,True,4,1.9,68.8
WRK-الق-021,2026-01-05,True,5,0.0,65.1
WRK-الق-022,2026-01-05,True,10,1.5,79.3
WRK-الأ-001,2026-01-05,True,7,2.1,77.5
WRK-الأ-002,2026-01-05,True,7,1.0,73.3
WRK-الأ-003,2026-01-05,True,5,0.7,79.9
WRK-الأ-004,2026-01-05,True,11,0.1,68.3
WRK-الأ-005,2026-01-05,True,9,1.3,95.5
WRK-الأ-006,2026-01-05,True,4,0.0,76.2
WRK-الو-001,2026-01-06,True,10,1.6,73.1
WRK-الو-002,2026-01-06,True,6,1.9,88.2
WRK-مطر-001,2026-01-06,True,6,0.4,100.0
WRK-مطر-002,2026-01-06,True,9,0.7,65.2
WRK-شما-001,2026-01-06,True,12,0.2,85.2
WRK-شما-002,2026-01-06,True,10,1.5,75.7
WRK-جنو-001,2026-01-06,True,8,0.3,83.7
WRK-جنو-002,2026-01-06,True,9,0.2,84.3
WRK-الأ-001,2026-01-06,False,0,0.0,
WRK-الأ-002,2026-01-06,True,10,0.0,88.6
WRK-الف-001,2026-01-06,True,13,0.8,82.9
WRK-الف-002,2026-01-06,True,6,0.4,67.7
WRK-الف-003,2026-01-06,True,13,1.6,94.7
WRK-الف-004,2026-01-06,True,12,0.0,89.6
WRK-الب-001,2026-01-06,True,10,0.0,94.8
WRK-الب-002,2026-01-06,True,9,1.3,76.7
WRK-كفر-001,2026-01-06,True,11,0.0,75.0
WRK-كفر-002,2026-01-06,True,6,1.8,79.0
WRK-كفر-003,2026-01-06,True,11,0.5,87.0
WRK-كفر-004,2026-01-06,True,11,0.3,92.6
WRK-بني-001,2026-01-06,True,12,1.2,86.4
WRK-بني-002,2026-01-06,True,7,1.1,88.7
WRK-بور-001,2026-01-06,True,13,1.1,76.4
WRK-بور-002,2026-01-06,True,12,1.3,82.6
WRK-دمي-001,2026-01-06,True,8,0.0,98.9
WRK-دمي-002,2026-01-06,True,9,0.0,67.2
WRK-الإ-001,2026-01-06,True,13,0.0,100.0
WRK-الإ-002,2026-01-06,True,6,1.9,85.3
WRK-الم-001,2026-01-06,True,6,0.0,86.9
WRK-الم-002,2026-01-06,True,12,0.0,63.4
WRK-الم-003,2026-01-06,False,0,0.0,
WRK-الم-004,2026-01-06,True,4,1.9,91.5
WRK-سوه-001,2026-01-06,True,7,1.7,83.4
WRK-سوه-002,2026-01-06,True,4,0.7,87.7
WRK-سوه-003,2026-01-06,True,13,0.0,100.0
WRK-سوه-004,2026-01-06,True,11,0.1,88.4
WRK-الم-001,2026-01-06,True,9,0.5,93.0
WRK-الم-002,2026-01-06,True,4,0.0,83.2
WRK-الم-003,2026-01-06,True,9,0.1,82.0
WRK-الم-004,2026-01-06,False,0,0.0,
WRK-الس-001,2026-01-06,True,8,0.5,84.0
WRK-الس-002,2026-01-06,True,5,1.9,77.1
WRK-قنا-001,2026-01-06,True,11,0.2,83.0
WRK-قنا-002,2026-01-06,True,5,0.0,77.3
WRK-الش-001,2026-01-06,True,8,0.0,70.9
WRK-الش-002,2026-01-06,True,4,0.7,86.8
WRK-الش-003,2026-01-06,True,12,2.2,79.7
WRK-الش-004,2026-01-06,True,5,0.3,90.1
WRK-الش-005,2026-01-06,True,7,0.0,82.1
WRK-الش-006,2026-01-06,True,8,1.4,65.5
WRK-أسي-001,2026-01-06,True,8,0.0,74.8
WRK-أسي-002,2026-01-06,True,13,0.0,80.4
WRK-أسي-003,2026-01-06,True,10,0.0,72.8
WRK-أسي-004,2026-01-06,True,4,0.0,72.2
WRK-أسو-001,2026-01-06,True,5,1.3,63.7
WRK-أسو-002,2026-01-06,True,5,0.6,76.9
WRK-الب-001,2026-01-06,True,4,0.0,81.9
WRK-الب-002,2026-01-06,True,10,0.4,88.2
WRK-الب-003,2026-01-06,False,0,0.0,
WRK-الب-004,2026-01-06,True,12,0.0,75.9
WRK-الب-005,2026-01-06,True,8,0.4,81.1
WRK-الب-006,2026-01-06,True,8,0.3,72.8
WRK-الد-001,2026-01-06,True,13,0.2,74.6
WRK-الد-002,2026-01-06,True,11,1.5,95.8
WRK-الد-003,2026-01-06,True,10,0.5,83.4
WRK-الد-004,2026-01-06,True,6,0.2,63.7
WRK-الق-001,2026-01-06,False,0,0.0,
WRK-الق-002,2026-01-06,True,10,0.0,70.9
WRK-الق-003,2026-01-06,True,11,0.2,63.4
WRK-الق-004,2026-01-06,True,5,0.8,93.3
WRK-الج-001,2026-01-06,True,10,0.2,68.1
WRK-الج-002,2026-01-06,True,9,0.1,83.2
WRK-الج-003,2026-01-06,True,11,0.7,71.1
WRK-الج-004,2026-01-06,True,11,0.2,100.0
WRK-الج-005,2026-01-06,True,10,0.0,75.5
WRK-الج-006,2026-01-06,True,8,0.2,58.7
WRK-الج-007,2026-01-06,True,6,1.5,78.8
WRK-الج-008,2026-01-06,True,4,0.6,59.1
WRK-الج-009,2026-01-06,True,4,0.2,74.8
WRK-الج-010,2026-01-06,True,12,0.0,89.6
WRK-الج-011,2026-01-06,True,7,0.8,88.7
WRK-الغ-001,2026-01-06,True,7,0.0,86.3
WRK-الغ-002,2026-01-06,True,9,0.2,70.0
WRK-الغ-003,2026-01-06,False,0,0.0,
WRK-الغ-004,2026-01-06,True,7,2.7,77.5
WRK-الق-001,2026-01-06,True,9,0.9,77.4
WRK-الق-002,2026-01-06,True,10,0.0,83.9
WRK-الق-003,2026-01-06,True,6,2.9,75.8
WRK-الق-004,2026-01-06,True,4,1.3,84.6
WRK-الق-005,2026-01-06,True,9,0.7,95.8
WRK-الق-006,2026-01-06,True,10,0.1,85.6
WRK-الق-007,2026-01-06,True,13,0.0,83.3
WRK-الق-008,2026-01-06,True,12,0.0,85.2
WRK-الق-009,2026-01-06,True,12,0.1,79.8
WRK-الق-010,2026-01-06,True,8,1.3,75.3
WRK-الق-011,2026-01-06,True,13,0.6,89.6
WRK-الق-012,2026-01-06,True,12,0.0,82.1
WRK-الق-013,2026-01-06,True,11,0.3,90.0
WRK-الق-014,2026-01-06,True,12,1.1,63.9
WRK-الق-015,2026-01-06,True,5,1.0,69.4
WRK-الق-016,2026-01-06,True,8,0.0,90.2
WRK-الق-017,2026-01-06,True,6,1.1,75.8
WRK-الق-018,2026-01-06,True,7,0.8,87.6
WRK-الق-019,2026-01-06,True,9,0.0,94.1
WRK-الق-020,2026-01-06,True,9,0.9,87.5
WRK-الق-021,2026-01-06,True,13,1.3,70.5
WRK-الق-022,2026-01-06,True,9,0.1,82.0
WRK-الأ-001,2026-01-06,True,4,1.2,88.3
WRK-الأ-002,2026-01-06,True,13,0.0,79.9
WRK-الأ-003,2026-01-06,True,7,0.6,61.8
WRK-الأ-004,2026-01-06,True,6,0.5,72.7
WRK-الأ-005,2026-01-06,True,9,0.0,92.3
WRK-الأ-006,2026-01-06,True,7,1.9,83.1
WRK-الو-001,2026-01-07,True,5,0.5,77.7
WRK-الو-002,2026-01-07,True,4,0.0,76.8
WRK-مطر-001,2026-01-07,False,0,0.0,
WRK-مطر-002,2026-01-07,True,5,0.0,84.7
WRK-شما-001,2026-01-07,True,7,0.4,70.8
WRK-شما-002,2026-01-07,True,6,0.8,73.9
WRK-جنو-001,2026-01-07,True,7,0.3,95.9
WRK-جنو-002,2026-01-07,False,0,0.0,
WRK-الأ-001,2026-01-07,True,8,0.7,91.8
WRK-الأ-002,2026-01-07,True,8,0.5,72.2
WRK-الف-001,2026-01-07,True,11,0.5,86.2
WRK-الف-002,2026-01-07,True,4,0.2,74.9
WRK-الف-003,2026-01-07,True,11,1.4,87.1
WRK-الف-004,2026-01-07,True,8,0.6,82.9
WRK-الب-001,2026-01-07,True,10,0.2,80.2
WRK-الب-002,2026-01-07,True,4,0.8,89.1
WRK-كفر-001,2026-01-07,True,5,0.0,88.6
WRK-كفر-002,2026-01-07,True,11,1.3,71.8
WRK-كفر-003,2026-01-07,True,4,1.5,64.4
WRK-كفر-004,2026-01-07,True,10,0.0,87.4
WRK-بني-001,2026-01-07,True,11,1.1,67.1
WRK-بني-002,2026-01-07,False,0,0.0,
WRK-بور-001,2026-01-07,True,10,1.4,91.8
WRK-بور-002,2026-01-07,True,4,0.0,80.7
WRK-دمي-001,2026-01-07,True,9,0.0,76.7
WRK-دمي-002,2026-01-07,True,10,0.0,87.4
WRK-الإ-001,2026-01-07,True,5,0.0,82.8
WRK-الإ-002,2026-01-07,True,6,0.0,71.7
WRK-الم-001,2026-01-07,True,5,1.0,67.3
WRK-الم-002,2026-01-07,False,0,0.0,
WRK-الم-003,2026-01-07,True,12,0.9,76.9
WRK-الم-004,2026-01-07,True,13,0.5,74.0
WRK-سوه-001,2026-01-07,True,6,2.3,71.7
WRK-سوه-002,2026-01-07,True,11,0.8,84.8
WRK-سوه-003,2026-01-07,False,0,0.0,
WRK-سوه-004,2026-01-07,True,5,0.5,80.6
WRK-الم-001,2026-01-07,True,12,0.0,80.1
WRK-الم-002,2026-01-07,True,4,0.4,66.7
WRK-الم-003,2026-01-07,True,10,0.0,77.5
WRK-الم-004,2026-01-07,True,4,2.0,75.8
WRK-الس-001,2026-01-07,True,5,1.1,80.1
WRK-الس-002,2026-01-07,True,9,0.0,100.0
WRK-قنا-001,2026-01-07,True,4,0.0,84.4
WRK-قنا-002,2026-01-07,True,8,0.0,100.0
WRK-الش-001,2026-01-07,True,8,0.0,74.7
WRK-الش-002,2026-01-07,True,8,0.2,85.9
WRK-الش-003,2026-01-07,True,13,1.1,80.3
WRK-الش-004,2026-01-07,True,10,1.2,65.9
WRK-الش-005,2026-01-07,True,8,0.9,83.7
WRK-الش-006,2026-01-07,True,4,0.0,92.6
WRK-أسي-001,2026-01-07,True,8,0.0,92.9
WRK-أسي-002,2026-01-07,True,13,0.2,74.0
WRK-أسي-003,2026-01-07,True,7,0.0,67.0
WRK-أسي-004,2026-01-07,True,12,0.0,76.1
WRK-أسو-001,2026-01-07,True,8,0.6,66.0
WRK-أسو-002,2026-01-07,True,5,0.0,79.7
WRK-الب-001,2026-01-07,True,8,0.2,73.0
WRK-الب-002,2026-01-07,True,8,0.7,100.0
WRK-الب-003,2026-01-07,True,5,0.0,89.1
WRK-الب-004,2026-01-07,False,0,0.0,
WRK-الب-005,2026-01-07,True,9,0.9,85.3
WRK-الب-006,2026-01-07,True,5,1.5,76.9
WRK-الد-001,2026-01-07,True,5,1.1,74.5
WRK-الد-002,2026-01-07,True,4,0.8,85.4
WRK-الد-003,2026-01-07,True,4,1.7,91.3
WRK-الد-004,2026-01-07,True,7,0.7,67.7
WRK-الق-001,2026-01-07,True,12,0.1,85.8
WRK-الق-002,2026-01-07,True,11,0.2,93.0
WRK-الق-003,2026-01-07,True,6,0.7,81.9
WRK-الق-004,2026-01-07,True,10,0.0,69.4
WRK-الج-001,2026-01-07,True,4,0.0,73.9
WRK-الج-002,2026-01-07,True,4,1.0,79.3
WRK-الج-003,2026-01-07,True,5,1.5,68.3
WRK-الج-004,2026-01-07,True,11,0.2,87.7
WRK-الج-005,2026-01-07,True,8,0.0,80.7
WRK-الج-006,2026-01-07,True,7,0.0,84.7
WRK-الج-007,2026-01-07,True,8,0.0,84.9
WRK-الج-008,2026-01-07,True,11,0.0,73.4
WRK-الج-009,2026-01-07,True,5,0.3,87.7
WRK-الج-010,2026-01-07,True,7,1.7,81.4
WRK-الج-011,2026-01-07,True,11,1.3,89.7
WRK-الغ-001,2026-01-07,True,7,0.6,67.6
WRK-الغ-002,2026-01-07,True,10,0.0,68.3
WRK-الغ-003,2026-01-07,True,7,1.2,75.9
WRK-الغ-004,2026-01-07,True,5,0.0,79.9
WRK-الق-001,2026-01-07,True,13,0.7,81.0
WRK-الق-002,2026-01-07,True,6,0.0,85.7
WRK-الق-003,2026-01-07,True,11,0.6,90.3
WRK-الق-004,2026-01-07,True,10,0.7,66.4
WRK-الق-005,2026-01-07,True,5,0.0,79.3
WRK-الق-006,2026-01-07,True,11,1.3,79.8
WRK-الق-007,2026-01-07,True,9,1.6,84.5
WRK-الق-008,2026-01-07,True,12,0.0,86.5
WRK-الق-009,2026-01-07,True,11,0.3,61.4
WRK-الق-010,2026-01-07,True,10,2.9,85.8
WRK-الق-011,2026-01-07,True,9,2.1,84.7
WRK-الق-012,2026-01-07,True,13,0.0,76.9
WRK-الق-013,2026-01-07,True,12,2.3,77.9
WRK-الق-014,2026-01-07,True,9,0.0,80.6
WRK-الق-015,2026-01-07,True,11,0.1,67.2
WRK-الق-016,2026-01-07,True,11,1.0,92.8
WRK-الق-017,2026-01-07,False,0,0.0,
WRK-الق-018,2026-01-07,True,8,1.1,78.5
WRK-الق-019,2026-01-07,True,6,1.1,75.1
WRK-الق-020,2026-01-07,True,6,0.0,82.8
WRK-الق-021,2026-01-07,True,12,0.0,84.8
WRK-الق-022,2026-01-07,True,11,1.0,93.5
WRK-الأ-001,2026-01-07,True,7,0.0,90.3
WRK-الأ-002,2026-01-07,True,8,2.7,78.6
WRK-الأ-003,2026-01-07,True,4,0.7,71.9
WRK-الأ-004,2026-01-07,True,11,0.4,75.1
WRK-الأ-005,2026-01-07,True,5,0.3,80.9
WRK-الأ-006,2026-01-07,True,13,0.0,69.9
WRK-الو-001,2026-01-08,True,9,0.0,81.8
WRK-الو-002,2026-01-08,True,5,0.2,79.3
WRK-مطر-001,2026-01-08,True,12,0.0,66.4
WRK-مطر-002,2026-01-08,True,8,0.0,68.6
WRK-شما-001,2026-01-08,True,7,0.6,84.7
WRK-شما-002,2026-01-08,True,4,0.0,71.5
WRK-جنو-001,2026-01-08,True,11,0.0,81.8
WRK-جنو-002,2026-01-08,True,13,1.4,90.5
WRK-الأ-001,2026-01-08,True,10,0.0,91.0
WRK-الأ-002,2026-01-08,True,10,0.5,63.8
WRK-الف-001,2026-01-08,True,5,1.6,99.3
WRK-الف-002,2026-01-08,True,12,2.0,82.6
WRK-الف-003,2026-01-08,True,11,0.0,81.6
WRK-الف-004,2026-01-08,True,13,0.3,66.6
WRK-الب-001,2026-01-08,True,13,0.0,75.8
WRK-الب-002,2026-01-08,True,12,1.1,82.2
WRK-كفر-001,2026-01-08,True,13,0.0,91.7
WRK-كفر-002,2026-01-08,True,6,0.0,83.5
WRK-كفر-003,2026-01-08,True,4,0.2,62.0
WRK-كفر-004,2026-01-08,True,8,0.0,69.4
WRK-بني-001,2026-01-08,True,7,0.5,83.9
WRK-بني-002,2026-01-08,True,10,1.5,100.0
WRK-بور-001,2026-01-08,True,10,1.1,66.4
WRK-بور-002,2026-01-08,True,11,0.5,62.6
WRK-دمي-001,2026-01-08,True,8,2.6,55.7
WRK-دمي-002,2026-01-08,True,5,0.2,74.3
WRK-الإ-001,2026-01-08,True,5,0.9,94.8
WRK-الإ-002,2026-01-08,True,12,2.9,74.8
WRK-الم-001,2026-01-08,True,10,0.0,85.2
WRK-الم-002,2026-01-08,True,6,0.1,97.7
WRK-الم-003,2026-01-08,True,11,0.0,71.1
WRK-الم-004,2026-01-08,True,6,1.4,79.7
WRK-سوه-001,2026-01-08,True,5,0.6,63.4
WRK-سوه-002,2026-01-08,True,10,0.2,80.9
WRK-سوه-003,2026-01-08,True,4,0.0,65.4
WRK-سوه-004,2026-01-08,True,12,1.9,66.0
WRK-الم-001,2026-01-08,True,4,0.0,60.1
WRK-الم-002,2026-01-08,True,10,0.0,78.2
WRK-الم-003,2026-01-08,True,7,0.0,70.2
WRK-الم-004,2026-01-08,True,11,0.0,85.1
WRK-الس-001,2026-01-08,True,9,0.4,70.6
WRK-الس-002,2026-01-08,True,4,0.1,86.1
WRK-قنا-001,2026-01-08,True,10,1.8,70.3
WRK-قنا-002,2026-01-08,True,9,0.0,75.8
WRK-الش-001,2026-01-08,True,11,0.3,65.5
WRK-الش-002,2026-01-08,True,8,1.9,83.3
WRK-الش-003,2026-01-08,True,4,1.5,90.3
WRK-الش-004,2026-01-08,True,12,2.1,75.3
WRK-الش-005,2026-01-08,True,10,0.0,89.0
WRK-الش-006,2026-01-08,True,10,0.9,90.1
WRK-أسي-001,2026-01-08,True,10,0.0,80.0
WRK-أسي-002,2026-01-08,True,9,0.9,66.8
WRK-أسي-003,2026-01-08,True,10,0.0,94.3
WRK-أسي-004,2026-01-08,True,11,0.6,55.4
WRK-أسو-001,2026-01-08,True,11,0.0,64.0
WRK-أسو-002,2026-01-08,True,11,1.7,94.9
WRK-الب-001,2026-01-08,True,13,2.3,77.9
WRK-الب-002,2026-01-08,True,8,0.5,84.4
WRK-الب-003,2026-01-08,True,6,0.0,71.2
WRK-الب-004,2026-01-08,True,13,0.0,69.7
WRK-الب-005,2026-01-08,True,7,0.0,77.8
WRK-الب-006,2026-01-08,True,13,0.4,56.7
WRK-الد-001,2026-01-08,True,9,0.4,79.0
WRK-الد-002,2026-01-08,True,13,0.0,81.9
WRK-الد-003,2026-01-08,True,4,0.0,91.4
WRK-الد-004,2026-01-08,True,8,0.3,96.4
WRK-الق-001,2026-01-08,True,4,1.2,98.7
WRK-الق-002,2026-01-08,True,5,1.2,81.4
WRK-الق-003,2026-01-08,True,12,0.5,87.4
WRK-الق-004,2026-01-08,True,13,1.1,88.9
WRK-الج-001,2026-01-08,True,6,0.0,88.8
WRK-الج-002,2026-01-08,True,6,1.9,90.2
WRK-الج-003,2026-01-08,True,10,0.1,74.3
WRK-الج-004,2026-01-08,True,7,0.0,66.4
WRK-الج-005,2026-01-08,True,12,0.0,79.6
WRK-الج-006,2026-01-08,False,0,0.0,
WRK-الج-007,2026-01-08,True,10,1.6,81.3
WRK-الج-008,2026-01-08,True,8,0.0,77.7
WRK-الج-009,2026-01-08,True,9,0.9,84.7
WRK-الج-010,2026-01-08,True,6,1.4,59.3
WRK-الج-011,2026-01-08,True,11,0.1,76.1
WRK-الغ-001,2026-01-08,True,9,0.8,77.6
WRK-الغ-002,2026-01-08,True,10,0.7,74.2
WRK-الغ-003,2026-01-08,True,5,0.8,83.6
WRK-الغ-004,2026-01-08,True,10,1.1,78.4
WRK-الق-001,2026-01-08,False,0,0.0,
WRK-الق-002,2026-01-08,True,4,1.1,75.2
WRK-الق-003,2026-01-08,True,8,1.3,72.1
WRK-الق-004,2026-01-08,True,12,0.0,65.1
WRK-الق-005,2026-01-08,True,8,0.4,82.7
WRK-الق-006,2026-01-08,True,4,0.8,92.8
WRK-الق-007,2026-01-08,True,12,0.4,83.4
WRK-الق-008,2026-01-08,True,8,0.6,75.8
WRK-الق-009,2026-01-08,True,9,0.0,74.5
WRK-الق-010,2026-01-08,True,5,0.0,76.3
WRK-الق-011,2026-01-08,True,11,0.0,82.8
WRK-الق-012,2026-01-08,True,7,0.4,84.2
WRK-الق-013,2026-01-08,True,10,1.9,74.2
WRK-الق-014,2026-01-08,True,12,1.6,69.8
WRK-الق-015,2026-01-08,True,9,0.3,59.1
WRK-الق-016,2026-01-08,True,12,1.5,85.3
WRK-الق-017,2026-01-08,True,6,0.0,87.8
WRK-الق-018,2026-01-08,True,10,0.0,86.1
WRK-الق-019,2026-01-08,False,0,0.0,
WRK-الق-020,2026-01-08,True,13,1.5,78.4
WRK-الق-021,2026-01-08,True,13,0.4,85.4
WRK-الق-022,2026-01-08,True,13,0.1,87.7
WRK-الأ-001,2026-01-08,True,6,1.4,100.0
WRK-الأ-002,2026-01-08,True,11,1.4,78.9
WRK-الأ-003,2026-01-08,True,12,0.2,85.9
WRK-الأ-004,2026-01-08,True,10,0.5,83.4
WRK-الأ-005,2026-01-08,True,10,2.0,80.7
WRK-الأ-006,2026-01-08,True,10,2.0,83.5
WRK-الو-001,2026-01-09,True,12,1.6,61.0
WRK-الو-002,2026-01-09,True,10,1.0,97.7
WRK-مطر-001,2026-01-09,True,4,0.0,84.5
WRK-مطر-002,2026-01-09,True,8,0.0,86.9
WRK-شما-001,2026-01-09,True,8,0.1,88.2
WRK-شما-002,2026-01-09,True,7,0.6,100.0
WRK-جنو-001,2026-01-09,True,8,0.0,70.4
WRK-جنو-002,2026-01-09,True,6,1.2,100.0
WRK-الأ-001,2026-01-09,True,8,0.1,84.2
WRK-الأ-002,2026-01-09,True,4,1.3,77.8
WRK-الف-001,2026-01-09,True,12,2.4,77.2
WRK-الف-002,2026-01-09,True,12,0.9,100.0
WRK-الف-003,2026-01-09,True,11,0.0,98.8
WRK-الف-004,2026-01-09,True,12,1.6,96.0
WRK-الب-001,2026-01-09,True,6,1.8,87.4
WRK-الب-002,2026-01-09,True,11,0.0,78.0
WRK-كفر-001,2026-01-09,True,4,0.2,87.2
WRK-كفر-002,2026-01-09,True,4,0.0,98.9
WRK-كفر-003,2026-01-09,True,10,1.4,78.0
WRK-كفر-004,2026-01-09,True,11,0.0,72.7
WRK-بني-001,2026-01-09,True,7,0.7,77.7
WRK-بني-002,2026-01-09,True,12,0.0,71.0
WRK-بور-001,2026-01-09,True,12,0.0,95.7
WRK-بور-002,2026-01-09,True,11,0.6,87.6
WRK-دمي-001,2026-01-09,True,8,0.0,67.6
WRK-دمي-002,2026-01-09,True,7,0.1,83.1
WRK-الإ-001,2026-01-09,True,5,0.0,100.0
WRK-الإ-002,2026-01-09,True,4,0.0,94.2
WRK-الم-001,2026-01-09,True,9,1.2,89.9
WRK-الم-002,2026-01-09,True,6,0.8,85.2
WRK-الم-003,2026-01-09,True,13,0.3,84.4
WRK-الم-004,2026-01-09,True,10,0.2,76.2
WRK-سوه-001,2026-01-09,True,9,0.7,65.8
WRK-سوه-002,2026-01-09,True,7,0.0,71.2
WRK-سوه-003,2026-01-09,True,13,1.5,71.5
WRK-سوه-004,2026-01-09,True,8,0.0,76.4
WRK-الم-001,2026-01-09,True,12,1.2,98.5
WRK-الم-002,2026-01-09,True,13,1.2,90.5
WRK-الم-003,2026-01-09,True,6,0.0,100.0
WRK-الم-004,2026-01-09,True,13,0.0,84.5
WRK-الس-001,2026-01-09,True,9,1.1,84.7
WRK-الس-002,2026-01-09,True,8,2.3,82.4
WRK-قنا-001,2026-01-09,True,4,2.1,82.2
WRK-قنا-002,2026-01-09,True,7,1.6,81.7
WRK-الش-001,2026-01-09,True,5,1.7,65.5
WRK-الش-002,2026-01-09,True,8,0.9,83.0
WRK-الش-003,2026-01-09,True,4,0.9,72.6
WRK-الش-004,2026-01-09,True,7,2.4,81.0
WRK-الش-005,2026-01-09,True,11,0.7,92.2
WRK-الش-006,2026-01-09,True,8,0.7,77.9
WRK-أسي-001,2026-01-09,True,7,0.0,72.5
WRK-أسي-002,2026-01-09,True,7,0.0,83.1
WRK-أسي-003,2026-01-09,True,9,1.6,56.8
WRK-أسي-004,2026-01-09,True,8,0.0,78.6
WRK-أسو-001,2026-01-09,True,13,0.0,80.8
WRK-أسو-002,2026-01-09,True,4,1.4,78.0
WRK-الب-001,2026-01-09,True,11,0.0,88.5
WRK-الب-002,2026-01-09,True,6,0.0,90.9
WRK-الب-003,2026-01-09,True,12,0.3,77.3
WRK-الب-004,2026-01-09,True,13,0.0,100.0
WRK-الب-005,2026-01-09,True,6,1.2,65.9
WRK-الب-006,2026-01-09,True,8,0.0,86.1
WRK-الد-001,2026-01-09,True,6,2.4,73.0
WRK-الد-002,2026-01-09,True,12,0.0,73.7
WRK-الد-003,2026-01-09,True,9,0.2,80.2
WRK-الد-004,2026-01-09,True,5,0.1,70.9
WRK-الق-001,2026-01-09,True,6,0.9,77.2
WRK-الق-002,2026-01-09,True,5,0.1,77.8
WRK-الق-003,2026-01-09,True,13,0.0,90.9
WRK-الق-004,2026-01-09,True,4,0.7,78.3
WRK-الج-001,2026-01-09,True,13,0.7,75.5
WRK-الج-002,2026-01-09,True,11,1.5,92.8
WRK-الج-003,2026-01-09,True,12,1.1,95.0
WRK-الج-004,2026-01-09,True,12,1.2,71.0
WRK-الج-005,2026-01-09,True,8,0.0,79.3
WRK-الج-006,2026-01-09,True,8,0.0,69.5
WRK-الج-007,2026-01-09,True,9,0.6,62.3
WRK-الج-008,2026-01-09,True,12,0.4,79.8
WRK-الج-009,2026-01-09,True,6,1.0,73.1
WRK-الج-010,2026-01-09,True,7,0.6,72.0
WRK-الج-011,2026-01-09,True,7,0.0,70.7
WRK-الغ-001,2026-01-09,False,0,0.0,
WRK-الغ-002,2026-01-09,True,12,0.7,82.5
WRK-الغ-003,2026-01-09,True,5,1.1,99.2
WRK-الغ-004,2026-01-09,True,13,0.0,66.5
WRK-الق-001,2026-01-09,True,8,0.2,73.7
