truck_id,date,region,status,distance_km,fuel_consumed_l,load_kg,avg_speed_kmh,stops_completed,trip_duration_min
TRK-COA-01,2026-03-07,Coastal & Red Sea,Completed,57.6,20.0,2243,44.8,15,77.1
TRK-COA-02,2026-03-07,Coastal & Red Sea,Completed,59.2,19.5,9579,25.5,15,139.3
TRK-COA-03,2026-03-07,Coastal & Red Sea,Completed,84.6,35.2,1353,41.3,15,122.9
TRK-GRE-01,2026-03-08,Greater Cairo,Completed,95.7,31.6,4531,35.0,13,164.1
TRK-GRE-02,2026-03-08,Greater Cairo,Completed,91.3,29.3,2846,30.7,13,178.4
TRK-GRE-03,2026-03-08,Greater Cairo,Completed,69.1,28.5,7310,35.9,20,115.5
TRK-GRE-04,2026-03-08,Greater Cairo,Completed,92.0,34.6,8877,38.3,20,144.1
TRK-GRE-05,2026-03-08,Greater Cairo,Completed,56.7,21.8,3487,18.0,9,189.0
TRK-DEL-01,2026-03-08,Delta,Completed,50.0,20.6,11356,35.3,12,85.0
TRK-DEL-02,2026-03-08,Delta,Completed,70.0,27.7,2621,38.6,8,108.8
TRK-DEL-03,2026-03-08,Delta,Completed,79.7,25.8,3115,16.7,11,286.3
TRK-DEL-04,2026-03-08,Delta,Completed,100.6,40.6,1776,28.7,18,210.3
TRK-CAN-01,2026-03-08,Canal & Sinai,Completed,39.9,15.8,3217,31.7,11,75.5
TRK-CAN-02,2026-03-08,Canal & Sinai,Completed,80.7,26.7,6591,40.1,20,120.7
TRK-UPP-01,2026-03-08,Upper Egypt,Completed,79.9,27.9,7130,21.7,15,220.9
TRK-UPP-02,2026-03-08,Upper Egypt,Completed,89.9,35.7,6443,21.4,21,252.1
TRK-UPP-03,2026-03-08,Upper Egypt,Completed,56.3,21.7,5422,23.5,23,143.7
TRK-COA-01,2026-03-08,Coastal & Red Sea,Completed,77.5,31.6,2671,25.3,13,183.8
TRK-COA-02,2026-03-08,Coastal & Red Sea,Completed,26.6,11.0,5158,24.9,18,64.1
TRK-COA-03,2026-03-08,Coastal & Red Sea,Completed,46.3,16.6,1655,42.9,11,64.8
TRK-GRE-01,2026-03-09,Greater Cairo,Completed,42.6,17.5,3235,18.1,13,141.2
TRK-GRE-02,2026-03-09,Greater Cairo,Completed,61.4,21.6,2640,44.1,14,83.5
TRK-GRE-03,2026-03-09,Greater Cairo,Completed,35.9,12.7,9766,37.6,24,57.3
TRK-GRE-04,2026-03-09,Greater Cairo,Completed,73.0,28.9,9650,30.7,23,142.7
TRK-GRE-05,2026-03-09,Greater Cairo,Completed,53.2,18.7,4035,41.5,13,76.9
TRK-DEL-01,2026-03-09,Delta,Completed,28.8,11.8,5440,25.4,22,68.0
TRK-DEL-02,2026-03-09,Delta,Completed,64.0,21.7,1631,36.1,13,106.4
TRK-DEL-03,2026-03-09,Delta,Completed,75.2,26.9,2582,36.1,18,125.0
TRK-DEL-04,2026-03-09,Delta,Completed,96.3,33.7,2697,26.9,19,214.8
TRK-CAN-01,2026-03-09,Canal & Sinai,Completed,72.2,25.1,4409,28.6,9,151.5
TRK-CAN-02,2026-03-09,Canal & Sinai,Completed,60.9,19.7,9209,22.9,13,159.6
TRK-UPP-01,2026-03-09,Upper Egypt,Completed,61.9,23.8,5835,25.7,15,144.5
TRK-UPP-02,2026-03-09,Upper Egypt,Completed,35.1,11.4,5228,19.1,17,110.3
TRK-UPP-03,2026-03-09,Upper Egypt,Completed,68.4,22.3,4754,24.6,15,166.8
TRK-COA-01,2026-03-09,Coastal & Red Sea,Completed,81.5,33.4,2582,34.6,23,141.3
TRK-COA-02,2026-03-09,Coastal & Red Sea,Completed,78.1,28.9,6816,31.2,11,150.2
TRK-COA-03,2026-03-09,Coastal & Red Sea,Completed,79.1,27.6,1491,23.2,17,204.6
TRK-GRE-01,2026-03-10,Greater Cairo,Completed,88.2,33.6,3890,38.7,20,136.7
TRK-GRE-02,2026-03-10,Greater Cairo,Completed,48.5,16.2,2830,25.8,11,112.8
TRK-GRE-03,2026-03-10,Greater Cairo,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-GRE-04,2026-03-10,Greater Cairo,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-GRE-05,2026-03-10,Greater Cairo,Completed,59.4,21.2,2278,33.4,17,106.7
TRK-DEL-01,2026-03-10,Delta,Completed,103.4,36.6,10231,15.0,15,413.6
TRK-DEL-02,2026-03-10,Delta,Completed,76.4,27.2,2001,21.8,17,210.3
TRK-DEL-03,2026-03-10,Delta,Completed,94.6,32.5,3441,18.6,18,305.2
TRK-DEL-04,2026-03-10,Delta,Completed,40.7,16.2,1560,31.1,24,78.5
TRK-CAN-01,2026-03-10,Canal & Sinai,Completed,76.3,26.2,2009,35.3,18,129.7
TRK-CAN-02,2026-03-10,Canal & Sinai,Completed,89.7,36.4,6663,39.8,23,135.2
TRK-UPP-01,2026-03-10,Upper Egypt,Completed,34.8,14.4,7087,26.2,8,79.7
TRK-UPP-02,2026-03-10,Upper Egypt,Completed,56.3,19.2,4636,20.7,19,163.2
TRK-UPP-03,2026-03-10,Upper Egypt,Completed,40.3,14.4,6364,29.4,22,82.2
TRK-COA-01,2026-03-10,Coastal & Red Sea,Completed,47.2,19.2,1912,42.7,14,66.3
TRK-COA-02,2026-03-10,Coastal & Red Sea,Completed,28.4,10.5,9332,19.4,15,87.8
TRK-COA-03,2026-03-10,Coastal & Red Sea,Completed,80.0,29.0,1317,43.6,12,110.1
TRK-GRE-01,2026-03-11,Greater Cairo,Completed,100.6,32.7,3877,31.2,8,193.5
TRK-GRE-02,2026-03-11,Greater Cairo,Completed,36.6,13.1,1756,28.6,20,76.8
TRK-GRE-03,2026-03-11,Greater Cairo,Completed,112.0,46.0,5261,28.6,21,235.0
TRK-GRE-04,2026-03-11,Greater Cairo,Completed,82.4,27.3,8947,27.0,9,183.1
TRK-GRE-05,2026-03-11,Greater Cairo,Completed,115.9,48.1,3193,29.2,9,238.2
TRK-DEL-01,2026-03-11,Delta,Completed,68.6,23.2,4806,31.9,21,129.0
TRK-DEL-02,2026-03-11,Delta,Completed,70.3,24.9,1518,17.9,20,235.6
TRK-DEL-03,2026-03-11,Delta,Completed,68.1,23.3,3914,22.9,20,178.4
TRK-DEL-04,2026-03-11,Delta,Completed,91.1,35.2,2797,28.2,21,193.8
TRK-CAN-01,2026-03-11,Canal & Sinai,Completed,77.0,28.4,2188,20.0,12,231.0
TRK-CAN-02,2026-03-11,Canal & Sinai,Completed,45.7,18.5,5382,21.5,19,127.5
TRK-UPP-01,2026-03-11,Upper Egypt,Fuel Anomaly,112.2,64.6,3413,22.2,23,303.2
TRK-UPP-02,2026-03-11,Upper Egypt,Completed,54.5,19.1,3720,20.0,8,163.5
TRK-UPP-03,2026-03-11,Upper Egypt,Completed,117.0,46.7,6613,21.4,8,328.0
TRK-COA-01,2026-03-11,Coastal & Red Sea,Completed,60.6,24.3,2264,21.3,11,170.7
TRK-COA-02,2026-03-11,Coastal & Red Sea,Completed,72.7,28.9,9428,38.6,18,113.0
TRK-COA-03,2026-03-11,Coastal & Red Sea,Completed,76.4,25.1,2787,32.7,8,140.2
TRK-GRE-01,2026-03-12,Greater Cairo,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-GRE-02,2026-03-12,Greater Cairo,Completed,72.2,27.4,1951,22.0,13,196.9
TRK-GRE-03,2026-03-12,Greater Cairo,Completed,77.6,29.7,6096,14.6,17,318.9
TRK-GRE-04,2026-03-12,Greater Cairo,Completed,86.8,32.2,5995,32.7,8,159.3
TRK-GRE-05,2026-03-12,Greater Cairo,Completed,63.7,23.4,4421,31.5,21,121.3
TRK-DEL-01,2026-03-12,Delta,Completed,66.7,25.3,8342,31.2,11,128.3
TRK-DEL-02,2026-03-12,Delta,Completed,41.7,14.1,2320,18.5,15,135.2
TRK-DEL-03,2026-03-12,Delta,Completed,50.7,17.6,3871,39.3,12,77.4
TRK-DEL-04,2026-03-12,Delta,Completed,79.7,28.5,1550,39.4,16,121.4
TRK-CAN-01,2026-03-12,Canal & Sinai,Completed,46.5,15.7,3187,30.5,12,91.5
TRK-CAN-02,2026-03-12,Canal & Sinai,Completed,72.6,29.3,4967,28.1,14,155.0
TRK-UPP-01,2026-03-12,Upper Egypt,Completed,51.0,20.0,3802,22.2,19,137.8
TRK-UPP-02,2026-03-12,Upper Egypt,Completed,50.4,17.4,5622,37.4,15,80.9
TRK-UPP-03,2026-03-12,Upper Egypt,Completed,62.8,22.7,6110,32.7,20,115.2
TRK-COA-01,2026-03-12,Coastal & Red Sea,Completed,89.8,35.4,2836,20.2,13,266.7
TRK-COA-02,2026-03-12,Coastal & Red Sea,Completed,89.3,36.5,5137,26.6,20,201.4
TRK-COA-03,2026-03-12,Coastal & Red Sea,Completed,76.2,29.6,1478,20.1,9,227.5
TRK-GRE-01,2026-03-13,Greater Cairo,Completed,111.2,44.8,3408,25.2,24,264.8
TRK-GRE-02,2026-03-13,Greater Cairo,Completed,78.9,30.7,2301,25.3,23,187.1
TRK-GRE-03,2026-03-13,Greater Cairo,Completed,107.2,36.4,6936,20.7,8,310.7
TRK-GRE-04,2026-03-13,Greater Cairo,Completed,117.8,44.5,7841,21.0,24,336.6
TRK-GRE-05,2026-03-13,Greater Cairo,Completed,46.7,18.7,3477,31.9,11,87.8
TRK-DEL-01,2026-03-13,Delta,Completed,28.5,10.4,5526,20.9,9,81.8
TRK-DEL-02,2026-03-13,Delta,Completed,47.7,15.5,1633,24.5,10,116.8
TRK-DEL-03,2026-03-13,Delta,Completed,70.8,28.3,2007,19.8,21,214.5
TRK-DEL-04,2026-03-13,Delta,Completed,64.7,22.7,2295,30.9,15,125.6
TRK-CAN-01,2026-03-13,Canal & Sinai,Completed,53.5,18.6,4167,39.4,11,81.5
TRK-CAN-02,2026-03-13,Canal & Sinai,Completed,72.3,25.2,7103,39.1,11,110.9
TRK-UPP-01,2026-03-13,Upper Egypt,Completed,27.8,9.6,7230,36.1,15,46.2
TRK-UPP-02,2026-03-13,Upper Egypt,Completed,59.9,24.5,6202,39.0,15,92.2
TRK-UPP-03,2026-03-13,Upper Egypt,Fuel Anomaly,52.8,32.5,4287,18.1,17,175.0
TRK-COA-01,2026-03-13,Coastal & Red Sea,Completed,26.8,9.9,1454,29.9,17,53.8
TRK-COA-02,2026-03-13,Coastal & Red Sea,Completed,77.2,24.9,7618,42.8,14,108.2
TRK-COA-03,2026-03-13,Coastal & Red Sea,Completed,38.4,14.1,1702,27.4,23,84.1
TRK-GRE-01,2026-03-14,Greater Cairo,Completed,70.7,23.8,3199,30.5,13,139.1
TRK-GRE-02,2026-03-14,Greater Cairo,Completed,64.1,25.9,2741,25.2,18,152.6
TRK-GRE-03,2026-03-14,Greater Cairo,Fuel Anomaly,85.2,49.5,5040,18.6,14,274.8
TRK-GRE-04,2026-03-14,Greater Cairo,Completed,59.8,21.1,10491,38.2,15,93.9
TRK-GRE-05,2026-03-14,Greater Cairo,Completed,86.3,28.7,3212,21.4,19,242.0
TRK-DEL-01,2026-03-14,Delta,Completed,60.7,23.7,7215,31.4,15,116.0
TRK-DEL-02,2026-03-14,Delta,Completed,53.4,17.9,1507,32.4,21,98.9
TRK-DEL-03,2026-03-14,Delta,Completed,40.4,14.8,2885,30.2,11,80.3
TRK-DEL-04,2026-03-14,Delta,Fuel Anomaly,69.5,46.5,1521,39.7,11,105.0
TRK-CAN-01,2026-03-14,Canal & Sinai,Completed,72.0,24.9,3313,24.9,22,173.5
TRK-CAN-02,2026-03-14,Canal & Sinai,Completed,100.7,41.6,9579,29.5,20,204.8
TRK-UPP-01,2026-03-14,Upper Egypt,Completed,93.9,37.9,3767,20.3,9,277.5
TRK-UPP-02,2026-03-14,Upper Egypt,Completed,88.3,33.6,5636,36.3,17,146.0
TRK-UPP-03,2026-03-14,Upper Egypt,Completed,40.4,14.4,3887,37.2,20,65.2
TRK-COA-01,2026-03-14,Coastal & Red Sea,Completed,69.8,27.7,1904,37.6,23,111.4
TRK-COA-02,2026-03-14,Coastal & Red Sea,Completed,48.3,16.1,7314,33.0,11,87.8
TRK-COA-03,2026-03-14,Coastal & Red Sea,Completed,64.6,26.8,1373,44.3,23,87.5
TRK-GRE-01,2026-03-15,Greater Cairo,Completed,99.0,38.9,3460,16.1,18,368.9
TRK-GRE-02,2026-03-15,Greater Cairo,Completed,44.7,16.1,1582,19.1,13,140.4
TRK-GRE-03,2026-03-15,Greater Cairo,Completed,37.6,14.8,11358,34.4,8,65.6
TRK-GRE-04,2026-03-15,Greater Cairo,Completed,54.5,17.7,10012,29.8,19,109.7
TRK-GRE-05,2026-03-15,Greater Cairo,Completed,80.8,33.2,4303,19.0,11,255.2
TRK-DEL-01,2026-03-15,Delta,Completed,98.6,31.6,7414,30.6,11,193.3
TRK-DEL-02,2026-03-15,Delta,Completed,86.1,34.8,2104,27.8,21,185.8
TRK-DEL-03,2026-03-15,Delta,Completed,80.1,29.9,3449,38.9,14,123.5
TRK-DEL-04,2026-03-15,Delta,Completed,48.9,16.6,2542,20.0,20,146.7
TRK-CAN-01,2026-03-15,Canal & Sinai,Completed,53.2,21.5,2923,31.2,12,102.3
TRK-CAN-02,2026-03-15,Canal & Sinai,Completed,113.0,36.6,4924,27.0,18,251.1
TRK-UPP-01,2026-03-15,Upper Egypt,Completed,52.8,20.4,7010,33.7,12,94.0
TRK-UPP-02,2026-03-15,Upper Egypt,Completed,40.1,12.9,3220,25.4,13,94.7
TRK-UPP-03,2026-03-15,Upper Egypt,Completed,51.9,20.6,5963,30.7,10,101.4
TRK-COA-01,2026-03-15,Coastal & Red Sea,Completed,72.3,25.6,2443,22.7,13,191.1
TRK-COA-02,2026-03-15,Coastal & Red Sea,Completed,33.1,11.9,8949,37.5,22,53.0
TRK-COA-03,2026-03-15,Coastal & Red Sea,Completed,63.5,24.3,1618,25.2,16,151.2
TRK-GRE-01,2026-03-16,Greater Cairo,Completed,28.0,10.4,4114,22.6,23,74.3
TRK-GRE-02,2026-03-16,Greater Cairo,Completed,58.1,19.8,1453,43.0,20,81.1
TRK-GRE-03,2026-03-16,Greater Cairo,Completed,84.2,34.7,9015,27.7,17,182.4
TRK-GRE-04,2026-03-16,Greater Cairo,Completed,66.3,23.3,6085,39.8,8,99.9
TRK-GRE-05,2026-03-16,Greater Cairo,Completed,31.9,12.2,3346,38.7,19,49.5
TRK-DEL-01,2026-03-16,Delta,Completed,53.3,20.7,10017,27.1,21,118.0
TRK-DEL-02,2026-03-16,Delta,Completed,48.6,19.2,1777,43.2,14,67.5
TRK-DEL-03,2026-03-16,Delta,Completed,83.7,27.5,3217,30.4,17,165.2
TRK-DEL-04,2026-03-16,Delta,Completed,33.6,13.0,1811,27.7,8,72.8
TRK-CAN-01,2026-03-16,Canal & Sinai,Completed,25.4,10.3,2870,34.2,21,44.6
TRK-CAN-02,2026-03-16,Canal & Sinai,Completed,38.7,13.6,5908,41.4,10,56.1
TRK-UPP-01,2026-03-16,Upper Egypt,Completed,32.9,13.1,4610,20.0,23,98.7
TRK-UPP-02,2026-03-16,Upper Egypt,Completed,57.2,19.5,5368,35.6,9,96.4
TRK-UPP-03,2026-03-16,Upper Egypt,Completed,69.7,22.9,7248,23.0,12,181.8
TRK-COA-01,2026-03-16,Coastal & Red Sea,Completed,63.9,22.9,1241,28.0,13,136.9
TRK-COA-02,2026-03-16,Coastal & Red Sea,Completed,43.9,14.8,9343,21.0,10,125.4
TRK-COA-03,2026-03-16,Coastal & Red Sea,Completed,54.2,19.1,2582,29.5,19,110.2
TRK-GRE-01,2026-03-17,Greater Cairo,Completed,59.6,21.8,3430,37.0,14,96.6
TRK-GRE-02,2026-03-17,Greater Cairo,Completed,40.0,16.1,1470,31.1,21,77.2
TRK-GRE-03,2026-03-17,Greater Cairo,Completed,91.9,35.9,6114,26.5,23,208.1
TRK-GRE-04,2026-03-17,Greater Cairo,Completed,66.9,24.1,5199,37.1,24,108.2
TRK-GRE-05,2026-03-17,Greater Cairo,Completed,74.7,23.9,3207,18.6,12,241.0
TRK-DEL-01,2026-03-17,Delta,Completed,68.8,26.8,4991,18.7,24,220.7
TRK-DEL-02,2026-03-17,Delta,Completed,28.2,9.6,2588,20.0,21,84.6
TRK-DEL-03,2026-03-17,Delta,Completed,87.7,30.1,4449,22.5,17,233.9
TRK-DEL-04,2026-03-17,Delta,Completed,50.5,18.8,1661,19.8,21,153.0
TRK-CAN-01,2026-03-17,Canal & Sinai,Completed,96.8,34.1,2711,33.2,9,174.9
TRK-CAN-02,2026-03-17,Canal & Sinai,Completed,107.8,39.6,8540,19.9,24,325.0
TRK-UPP-01,2026-03-17,Upper Egypt,Completed,71.9,27.6,4956,28.3,22,152.4
TRK-UPP-02,2026-03-17,Upper Egypt,Completed,68.1,22.5,7229,22.4,19,182.4
TRK-UPP-03,2026-03-17,Upper Egypt,Completed,76.2,27.3,4773,36.3,15,126.0
TRK-COA-01,2026-03-17,Coastal & Red Sea,Completed,50.6,17.3,2254,20.4,10,148.8
TRK-COA-02,2026-03-17,Coastal & Red Sea,Completed,39.6,15.8,10443,35.3,13,67.3
TRK-COA-03,2026-03-17,Coastal & Red Sea,Completed,49.2,17.0,2776,43.7,23,67.6
TRK-GRE-01,2026-03-18,Greater Cairo,Completed,35.5,14.1,4484,36.3,11,58.7
TRK-GRE-02,2026-03-18,Greater Cairo,Completed,76.0,27.6,1325,24.5,24,186.1
TRK-GRE-03,2026-03-18,Greater Cairo,Completed,42.1,13.8,6991,23.1,16,109.4
TRK-GRE-04,2026-03-18,Greater Cairo,Completed,37.5,13.6,4858,29.8,11,75.5
TRK-GRE-05,2026-03-18,Greater Cairo,Completed,43.2,15.0,4409,27.4,15,94.6
TRK-DEL-01,2026-03-18,Delta,Completed,72.4,29.3,8919,26.0,16,167.1
TRK-DEL-02,2026-03-18,Delta,Completed,37.3,12.7,2383,30.5,16,73.4
TRK-DEL-03,2026-03-18,Delta,Completed,48.3,17.9,3546,21.4,8,135.4
TRK-DEL-04,2026-03-18,Delta,Completed,69.2,25.3,2131,32.5,24,127.8
TRK-CAN-01,2026-03-18,Canal & Sinai,Completed,79.2,33.2,4491,26.4,21,180.0
TRK-CAN-02,2026-03-18,Canal & Sinai,Completed,97.4,31.5,6090,32.3,8,180.9
TRK-UPP-01,2026-03-18,Upper Egypt,Completed,59.2,22.8,4774,31.3,10,113.5
TRK-UPP-02,2026-03-18,Upper Egypt,Completed,71.7,28.4,5956,30.5,21,141.0
TRK-UPP-03,2026-03-18,Upper Egypt,Completed,29.9,11.6,5779,37.6,12,47.7
TRK-COA-01,2026-03-18,Coastal & Red Sea,Completed,59.1,21.6,2593,16.3,24,217.5
TRK-COA-02,2026-03-18,Coastal & Red Sea,Completed,60.5,20.7,8113,18.6,11,195.2
TRK-COA-03,2026-03-18,Coastal & Red Sea,Completed,82.1,26.3,1591,26.4,19,186.6
TRK-GRE-01,2026-03-19,Greater Cairo,Completed,96.5,31.0,3462,38.1,18,152.0
TRK-GRE-02,2026-03-19,Greater Cairo,Completed,93.2,33.5,2265,22.7,11,246.3
TRK-GRE-03,2026-03-19,Greater Cairo,Completed,30.0,12.5,10714,27.1,9,66.4
TRK-GRE-04,2026-03-19,Greater Cairo,Completed,99.1,36.7,6408,17.9,20,332.2
TRK-GRE-05,2026-03-19,Greater Cairo,Completed,83.2,28.5,2440,29.1,21,171.5
TRK-DEL-01,2026-03-19,Delta,Completed,53.2,21.7,8641,36.9,11,86.5
TRK-DEL-02,2026-03-19,Delta,Completed,76.5,30.3,1249,27.9,14,164.5
TRK-DEL-03,2026-03-19,Delta,Completed,73.6,30.6,2298,38.5,22,114.7
TRK-DEL-04,2026-03-19,Delta,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-CAN-01,2026-03-19,Canal & Sinai,Completed,63.7,22.7,4369,16.6,22,230.2
TRK-CAN-02,2026-03-19,Canal & Sinai,Completed,73.2,28.0,11189,32.0,15,137.2
TRK-UPP-01,2026-03-19,Upper Egypt,Completed,32.3,12.7,7055,23.9,15,81.1
TRK-UPP-02,2026-03-19,Upper Egypt,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-UPP-03,2026-03-19,Upper Egypt,Completed,35.3,12.8,6107,44.1,10,48.0
TRK-COA-01,2026-03-19,Coastal & Red Sea,Completed,45.5,15.8,1719,18.9,11,144.4
TRK-COA-02,2026-03-19,Coastal & Red Sea,Completed,44.2,17.1,10235,31.3,19,84.7
TRK-COA-03,2026-03-19,Coastal & Red Sea,Completed,76.6,30.2,2505,18.9,10,243.2
TRK-GRE-01,2026-03-20,Greater Cairo,Completed,36.6,13.1,2989,17.2,14,127.7
TRK-GRE-02,2026-03-20,Greater Cairo,Completed,58.7,19.2,1910,18.9,22,186.3
TRK-GRE-03,2026-03-20,Greater Cairo,Completed,61.0,19.9,11314,21.5,11,170.2
TRK-GRE-04,2026-03-20,Greater Cairo,Completed,101.4,33.9,8989,22.5,12,270.4
TRK-GRE-05,2026-03-20,Greater Cairo,Completed,97.4,38.9,2441,22.3,9,262.1
TRK-DEL-01,2026-03-20,Delta,Completed,49.8,19.1,8920,14.5,23,206.1
TRK-DEL-02,2026-03-20,Delta,Completed,41.5,14.4,2067,23.5,15,106.0
TRK-DEL-03,2026-03-20,Delta,Completed,50.7,19.0,3226,13.4,10,227.0
TRK-DEL-04,2026-03-20,Delta,Completed,81.8,27.1,2265,29.9,10,164.1
TRK-CAN-01,2026-03-20,Canal & Sinai,Completed,64.9,26.4,3784,17.7,14,220.0
TRK-CAN-02,2026-03-20,Canal & Sinai,Completed,87.4,36.6,8996,25.0,24,209.8
TRK-UPP-01,2026-03-20,Upper Egypt,Completed,72.1,28.9,5588,23.8,9,181.8
TRK-UPP-02,2026-03-20,Upper Egypt,Completed,37.7,13.8,3983,32.3,15,70.0
TRK-UPP-03,2026-03-20,Upper Egypt,Completed,87.2,31.6,5313,23.4,16,223.6
TRK-COA-01,2026-03-20,Coastal & Red Sea,Completed,69.2,24.8,1954,16.9,23,245.7
TRK-COA-02,2026-03-20,Coastal & Red Sea,Completed,31.1,11.2,6219,38.3,12,48.7
TRK-COA-03,2026-03-20,Coastal & Red Sea,Completed,40.2,15.4,2689,24.6,19,98.0
TRK-GRE-01,2026-03-21,Greater Cairo,Completed,81.0,30.1,4404,27.0,8,180.0
TRK-GRE-02,2026-03-21,Greater Cairo,Completed,42.9,17.0,1274,26.7,16,96.4
TRK-GRE-03,2026-03-21,Greater Cairo,Completed,70.6,25.4,10031,38.5,13,110.0
TRK-GRE-04,2026-03-21,Greater Cairo,Completed,51.0,19.0,10412,32.1,13,95.3
TRK-GRE-05,2026-03-21,Greater Cairo,Completed,47.0,19.2,4121,34.1,12,82.7
TRK-DEL-01,2026-03-21,Delta,Completed,79.6,26.9,9042,21.2,13,225.3
TRK-DEL-02,2026-03-21,Delta,Completed,53.9,18.7,2347,33.0,16,98.0
TRK-DEL-03,2026-03-21,Delta,Completed,46.3,18.1,2178,19.6,18,141.7
TRK-DEL-04,2026-03-21,Delta,Completed,62.6,23.0,2472,20.0,13,187.8
TRK-CAN-01,2026-03-21,Canal & Sinai,Completed,75.8,31.1,2916,41.3,23,110.1
TRK-CAN-02,2026-03-21,Canal & Sinai,Completed,81.8,31.8,6177,30.8,14,159.4
TRK-UPP-01,2026-03-21,Upper Egypt,Completed,50.0,18.0,6625,41.3,12,72.6
TRK-UPP-02,2026-03-21,Upper Egypt,Completed,65.3,24.0,4566,18.2,21,215.3
TRK-UPP-03,2026-03-21,Upper Egypt,Completed,39.4,15.6,7536,43.2,18,54.7
TRK-COA-01,2026-03-21,Coastal & Red Sea,Completed,43.4,15.7,2771,40.1,22,64.9
TRK-COA-02,2026-03-21,Coastal & Red Sea,Completed,88.2,30.2,7081,23.3,17,227.1
TRK-COA-03,2026-03-21,Coastal & Red Sea,Completed,41.9,16.9,2130,31.4,8,80.1
TRK-GRE-01,2026-03-22,Greater Cairo,Fuel Anomaly,66.7,41.6,3986,16.2,13,247.0
TRK-GRE-02,2026-03-22,Greater Cairo,Completed,75.2,25.0,2365,21.5,9,209.9
TRK-GRE-03,2026-03-22,Greater Cairo,Completed,97.4,39.1,10116,31.6,10,184.9
TRK-GRE-04,2026-03-22,Greater Cairo,Completed,59.6,24.0,10598,27.7,18,129.1
TRK-GRE-05,2026-03-22,Greater Cairo,Completed,83.8,34.0,2703,22.8,8,220.5
TRK-DEL-01,2026-03-22,Delta,Completed,81.3,29.2,6189,26.7,19,182.7
TRK-DEL-02,2026-03-22,Delta,Completed,58.3,23.2,2106,43.8,23,79.9
TRK-DEL-03,2026-03-22,Delta,Completed,26.6,10.5,2805,44.5,11,35.9
TRK-DEL-04,2026-03-22,Delta,Under Maintenance,0.0,0.0,0,0.0,0,0.0
TRK-CAN-01,2026-03-22,Canal & Sinai,Completed,39.9,15.9,3908,31.2,16,76.7
TRK-CAN-02,2026-03-22,Canal & Sinai,Completed,107.6,35.9,7464,31.3,11,206.3
TRK-UPP-01,2026-03-22,Upper Egypt,Completed,56.9,19.1,6961,26.0,15,131.3
TRK-UPP-02,2026-03-22,Upper Egypt,Completed,48.2,16.7,7458,29.3,24,98.7
TRK-UPP-03,2026-03-22,Upper Egypt,Completed,102.5,36.6,5725,19.3,9,318.7
TRK-COA-01,2026-03-22,Coastal & Red Sea,Completed,57.6,19.1,1883,36.9,14,93.7
TRK-COA-02,2026-03-22,Coastal & Red Sea,Completed,43.5,16.7,7359,24.5,11,106.5
TRK-COA-03,2026-03-22,Coastal & Red Sea,Completed,62.5,25.3,1784,29.0,16,129.3
TRK-GRE-01,2026-03-23,Greater Cairo,Completed,111.5,36.5,3196,26.1,10,256.3
TRK-GRE-02,2026-03-23,Greater Cairo,Completed,92.5,36.4,2374,32.8,24,169.2
TRK-GRE-03,2026-03-23,Greater Cairo,Completed,96.6,37.4,5993,25.4,24,228.2
TRK-GRE-04,2026-03-23,Greater Cairo,Completed,81.9,28.7,6483,18.7,11,262.8
TRK-GRE-05,2026-03-23,Greater Cairo,Completed,37.0,14.7,2698,20.2,10,109.9
TRK-DEL-01,2026-03-23,Delta,Completed,49.8,17.0,10268,28.2,16,106.0
TRK-DEL-02,2026-03-23,Delta,Completed,74.6,28.2,2160,42.5,20,105.3
TRK-DEL-03,2026-03-23,Delta,Completed,78.0,28.7,4136,30.2,12,155.0
TRK-DEL-04,2026-03-23,Delta,Completed,42.7,13.8,2774,42.2,19,60.7
TRK-CAN-01,2026-03-23,Canal & Sinai,Completed,40.3,13.7,2786,23.4,16,103.3
TRK-CAN-02,2026-03-23,Canal & Sinai,Completed,39.6,13.7,7839,22.3,8,106.5
TRK-UPP-01,2026-03-23,Upper Egypt,Completed,68.6,27.0,7165,19.7,10,208.9
TRK-UPP-02,2026-03-23,Upper Egypt,Completed,57.7,19.1,3423,31.7,8,109.2
TRK-UPP-03,2026-03-23,Upper Egypt,Completed,83.6,34.2,4775,34.2,19,146.7
TRK-COA-01,2026-03-23,Coastal & Red Sea,Completed,61.6,24.6,1368,18.1,14,204.2
TRK-COA-02,2026-03-23,Coastal & Red Sea,Completed,47.5,17.6,10806,14.4,18,197.9
TRK-COA-03,2026-03-23,Coastal & Red Sea,Completed,38.3,13.2,1900,26.0,9,88.4
TRK-GRE-01,2026-03-24,Greater Cairo,Completed,87.5,34.6,2358,43.3,8,121.2
TRK-GRE-02,2026-03-24,Greater Cairo,Completed,52.3,17.4,1470,26.3,16,119.3
TRK-GRE-03,2026-03-24,Greater Cairo,Completed,61.3,22.1,8208,43.6,9,84.4
TRK-GRE-04,2026-03-24,Greater Cairo,Completed,56.7,18.5,10217,43.0,14,79.1
TRK-GRE-05,2026-03-24,Greater Cairo,Completed,57.5,23.2,2356,42.4,24,81.4
