bin_id,timestamp,fill_level_pct,waste_weight_kg,waste_type,temperature_c,humidity_pct,battery_level_pct,sensor_status,was_collected
BIN-الب-005-1FB7,2026-01-01T00:00:00,2.6,1.08,Organic,17.4,53.6,71.2,OK,False
BIN-الب-005-1FB7,2026-01-01T03:00:00,6.2,2.59,Organic,20.2,50.4,71.2,OK,False
BIN-الب-005-1FB7,2026-01-01T06:00:00,9.9,4.17,Organic,15.8,46.7,71.1,OK,False
BIN-الب-005-1FB7,2026-01-01T09:00:00,12.8,5.37,Organic,16.6,65.9,71.0,OK,False
BIN-الب-005-1FB7,2026-01-01T12:00:00,16.2,6.81,Organic,19.7,69.8,71.0,OK,False
BIN-الب-005-1FB7,2026-01-01T15:00:00,19.2,8.07,Organic,17.5,62.7,71.0,OK,False
BIN-الب-005-1FB7,2026-01-01T18:00:00,21.8,9.15,Organic,16.3,42.4,70.9,OK,False
BIN-الب-005-1FB7,2026-01-01T21:00:00,23.8,9.98,Organic,17.9,61.0,70.9,OK,False
BIN-كفر-001-E19F,2026-01-01T00:00:00,1.2,4.48,Organic,17.8,33.0,96.2,OK,False
BIN-كفر-001-E19F,2026-01-01T03:00:00,1.8,6.85,Organic,18.8,73.1,96.1,OK,False
BIN-كفر-001-E19F,2026-01-01T06:00:00,2.5,9.62,Organic,16.4,65.4,96.0,OK,False
BIN-كفر-001-E19F,2026-01-01T09:00:00,3.1,12.11,Organic,17.6,68.9,96.0,OK,False
BIN-كفر-001-E19F,2026-01-01T12:00:00,3.9,15.05,Organic,17.7,77.1,95.9,OK,False
BIN-كفر-001-E19F,2026-01-01T15:00:00,4.8,18.52,Organic,16.7,50.5,95.9,OK,False
BIN-كفر-001-E19F,2026-01-01T18:00:00,5.4,20.74,Organic,18.3,49.4,95.9,OK,False
BIN-كفر-001-E19F,2026-01-01T21:00:00,6.1,23.47,Organic,16.1,53.4,95.8,OK,False
BIN-كفر-002-A7CB,2026-01-01T00:00:00,0.5,1.49,Plastic,19.0,55.9,90.8,OK,False
BIN-كفر-002-A7CB,2026-01-01T03:00:00,1.1,3.45,Plastic,19.6,52.7,90.7,OK,False
BIN-كفر-002-A7CB,2026-01-01T06:00:00,1.6,4.94,Plastic,16.2,55.1,90.6,OK,False
BIN-كفر-002-A7CB,2026-01-01T09:00:00,2.2,6.66,Plastic,17.6,26.5,90.6,OK,False
BIN-كفر-002-A7CB,2026-01-01T12:00:00,2.8,8.55,Plastic,17.7,58.0,90.5,OK,False
BIN-كفر-002-A7CB,2026-01-01T15:00:00,3.3,10.26,Plastic,16.3,43.6,90.5,OK,False
BIN-كفر-002-A7CB,2026-01-01T18:00:00,4.4,13.54,Plastic,14.9,56.4,90.4,OK,False
BIN-كفر-002-A7CB,2026-01-01T21:00:00,4.8,14.78,Plastic,17.8,61.8,90.4,OK,False
BIN-كفر-003-5ECA,2026-01-01T00:00:00,6.0,11.12,Mixed,18.6,61.9,71.1,OK,False
BIN-كفر-003-5ECA,2026-01-01T03:00:00,8.9,16.45,Mixed,17.1,52.0,71.1,OK,False
BIN-كفر-003-5ECA,2026-01-01T06:00:00,10.4,19.23,Mixed,16.4,48.3,71.0,OK,False
BIN-كفر-003-5ECA,2026-01-01T09:00:00,14.7,27.17,Mixed,17.7,61.2,71.0,OK,False
BIN-كفر-003-5ECA,2026-01-01T12:00:00,18.3,33.91,Mixed,14.9,42.7,70.9,OK,False
BIN-كفر-003-5ECA,2026-01-01T15:00:00,21.4,39.46,Mixed,16.4,78.5,70.9,OK,False
BIN-كفر-003-5ECA,2026-01-01T18:00:00,25.6,47.38,Mixed,16.2,28.8,70.9,OK,False
BIN-كفر-003-5ECA,2026-01-01T21:00:00,30.6,56.63,Mixed,16.9,63.8,70.8,OK,False
BIN-كفر-004-9576,2026-01-01T00:00:00,9.2,3.85,Organic,18.4,28.6,70.8,OK,False
BIN-كفر-004-9576,2026-01-01T03:00:00,15.2,6.4,Organic,15.1,78.3,70.7,OK,False
BIN-كفر-004-9576,2026-01-01T06:00:00,27.4,11.51,Organic,18.2,50.4,70.7,OK,False
BIN-كفر-004-9576,2026-01-01T09:00:00,37.6,15.79,Organic,19.5,57.2,70.6,OK,False
BIN-كفر-004-9576,2026-01-01T12:00:00,53.0,22.27,Organic,15.4,58.0,70.5,OK,False
BIN-كفر-004-9576,2026-01-01T15:00:00,64.4,27.03,Organic,15.2,54.4,70.5,OK,False
BIN-كفر-004-9576,2026-01-01T18:00:00,73.9,31.06,Organic,17.0,70.2,70.5,OK,False
BIN-كفر-004-9576,2026-01-01T21:00:00,83.3,34.98,Organic,14.6,72.1,70.4,OK,False
BIN-كفر-005-9D01,2026-01-01T00:00:00,20.7,6.95,Plastic,15.8,69.8,86.7,OK,False
BIN-كفر-005-9D01,2026-01-01T03:00:00,39.2,13.16,Plastic,18.8,64.2,86.7,OK,False
BIN-كفر-005-9D01,2026-01-01T06:00:00,48.9,16.41,Plastic,18.2,57.0,86.6,OK,False
BIN-كفر-005-9D01,2026-01-01T09:00:00,58.7,19.72,Plastic,17.0,35.1,86.6,OK,False
BIN-كفر-005-9D01,2026-01-01T12:00:00,78.3,26.3,Plastic,20.0,65.2,86.6,OK,False
BIN-كفر-005-9D01,2026-01-01T15:00:00,93.0,31.26,Plastic,15.7,59.0,86.5,OK,False
BIN-كفر-005-9D01,2026-01-01T18:00:00,99.0,33.26,Plastic,17.3,42.1,86.4,OK,False
BIN-كفر-005-9D01,2026-01-01T21:00:00,100.0,35.28,Plastic,17.1,45.8,86.4,OK,False
BIN-كفر-006-A9F1,2026-01-01T00:00:00,4.8,3.25,Glass,20.8,47.5,78.4,OK,False
BIN-كفر-006-A9F1,2026-01-01T03:00:00,12.3,8.26,Glass,17.7,54.4,78.4,OK,False
BIN-كفر-006-A9F1,2026-01-01T06:00:00,23.0,15.48,Glass,17.9,54.9,78.4,OK,False
BIN-كفر-006-A9F1,2026-01-01T09:00:00,30.4,20.41,Glass,17.5,46.0,78.3,OK,False
BIN-كفر-006-A9F1,2026-01-01T12:00:00,42.8,28.77,Glass,17.9,58.1,78.3,OK,False
BIN-كفر-006-A9F1,2026-01-01T15:00:00,49.7,33.37,Glass,17.4,54.5,78.2,OK,False
BIN-كفر-006-A9F1,2026-01-01T18:00:00,58.8,39.52,Glass,16.1,75.3,78.1,OK,False
BIN-كفر-006-A9F1,2026-01-01T21:00:00,64.4,43.25,Glass,19.7,44.2,78.1,OK,False
BIN-كفر-007-0CDD,2026-01-01T00:00:00,0.5,0.31,Glass,16.4,29.2,87.8,OK,False
BIN-كفر-007-0CDD,2026-01-01T03:00:00,1.2,0.79,Glass,18.7,39.3,87.8,OK,False
BIN-كفر-007-0CDD,2026-01-01T06:00:00,2.0,1.34,Glass,18.2,42.9,87.7,OK,False
BIN-كفر-007-0CDD,2026-01-01T09:00:00,2.5,1.66,Glass,16.8,70.3,87.7,OK,False
BIN-كفر-007-0CDD,2026-01-01T12:00:00,3.0,2.0,Glass,18.3,53.1,87.7,OK,False
BIN-كفر-007-0CDD,2026-01-01T15:00:00,3.6,2.41,Glass,18.3,42.3,87.6,OK,False
BIN-كفر-007-0CDD,2026-01-01T18:00:00,4.3,2.89,Glass,18.7,40.8,87.6,OK,False
BIN-كفر-007-0CDD,2026-01-01T21:00:00,4.9,3.31,Glass,19.2,65.9,87.5,OK,False
BIN-كفر-008-330A,2026-01-01T00:00:00,1.0,3.12,Metal,17.6,44.0,83.0,OK,False
BIN-كفر-008-330A,2026-01-01T03:00:00,1.7,5.34,Metal,18.7,58.3,82.9,OK,False
BIN-كفر-008-330A,2026-01-01T06:00:00,2.0,6.24,Metal,17.1,22.7,82.8,OK,False
BIN-كفر-008-330A,2026-01-01T09:00:00,2.9,9.03,Metal,18.6,46.9,82.8,OK,False
BIN-كفر-008-330A,2026-01-01T12:00:00,3.5,10.64,Metal,19.5,59.3,82.8,OK,False
BIN-كفر-008-330A,2026-01-01T15:00:00,4.2,12.96,Metal,18.1,46.2,82.7,OK,False
BIN-كفر-008-330A,2026-01-01T18:00:00,4.9,15.18,Metal,17.3,18.1,82.7,OK,False
BIN-كفر-008-330A,2026-01-01T21:00:00,5.6,17.32,Metal,15.8,60.4,82.6,OK,False
BIN-كفر-009-ABA2,2026-01-01T00:00:00,10.4,3.5,Plastic,17.6,60.3,97.7,OK,False
BIN-كفر-009-ABA2,2026-01-01T03:00:00,19.6,6.57,Plastic,13.4,49.3,97.6,OK,False
BIN-كفر-009-ABA2,2026-01-01T06:00:00,28.1,9.45,Plastic,17.3,70.5,97.6,OK,False
BIN-كفر-009-ABA2,2026-01-01T09:00:00,34.5,11.59,Plastic,19.4,34.5,97.5,OK,False
BIN-كفر-009-ABA2,2026-01-01T12:00:00,40.5,13.61,Plastic,17.5,51.5,97.4,OK,False
BIN-كفر-009-ABA2,2026-01-01T15:00:00,49.1,16.48,Plastic,17.6,69.2,97.4,OK,False
BIN-كفر-009-ABA2,2026-01-01T18:00:00,60.0,20.15,Plastic,17.0,61.7,97.3,OK,False
BIN-كفر-009-ABA2,2026-01-01T21:00:00,66.7,22.42,Plastic,19.0,41.3,97.3,OK,False
BIN-بني-001-5F45,2026-01-01T00:00:00,3.6,3.05,Organic,17.1,48.4,78.6,OK,False
BIN-بني-001-5F45,2026-01-01T03:00:00,8.9,7.49,Organic,22.2,62.1,78.5,OK,False
BIN-بني-001-5F45,2026-01-01T06:00:00,11.3,9.48,Organic,19.4,77.1,78.4,OK,False
BIN-بني-001-5F45,2026-01-01T09:00:00,15.2,12.79,Organic,17.1,42.6,78.4,OK,False
BIN-بني-001-5F45,2026-01-01T12:00:00,16.9,14.19,Organic,16.3,58.8,78.4,OK,False
BIN-بني-001-5F45,2026-01-01T15:00:00,19.2,16.09,Organic,17.4,47.7,78.3,OK,False
BIN-بني-001-5F45,2026-01-01T18:00:00,24.3,20.4,Organic,18.1,54.5,78.2,OK,False
BIN-بني-001-5F45,2026-01-01T21:00:00,26.9,22.63,Organic,18.4,52.2,78.2,OK,False
BIN-بني-002-F924,2026-01-01T00:00:00,2.2,0.93,Organic,18.3,54.0,90.3,OK,False
BIN-بني-002-F924,2026-01-01T03:00:00,3.5,1.46,Organic,16.7,35.5,90.3,OK,False
BIN-بني-002-F924,2026-01-01T06:00:00,5.0,2.1,Organic,21.9,65.6,90.3,OK,False
BIN-بني-002-F924,2026-01-01T09:00:00,7.4,3.09,Organic,16.9,24.3,90.2,OK,False
BIN-بني-002-F924,2026-01-01T12:00:00,8.8,3.71,Organic,18.5,70.9,90.2,OK,False
BIN-بني-002-F924,2026-01-01T15:00:00,10.7,4.51,Organic,16.5,74.4,90.2,OK,False
BIN-بني-002-F924,2026-01-01T18:00:00,12.5,5.25,Organic,17.1,46.5,90.1,OK,False
BIN-بني-002-F924,2026-01-01T21:00:00,13.6,5.69,Organic,17.2,68.3,90.1,OK,False
BIN-بني-003-B9F0,2026-01-01T00:00:00,0.4,0.96,Organic,18.6,63.6,71.5,OK,False
BIN-بني-003-B9F0,2026-01-01T03:00:00,0.8,1.83,Organic,19.3,49.1,71.5,OK,False
BIN-بني-003-B9F0,2026-01-01T06:00:00,1.0,2.24,Organic,19.0,60.1,71.4,OK,False
BIN-بني-003-B9F0,2026-01-01T09:00:00,1.3,3.03,Organic,18.7,48.3,71.4,OK,False
BIN-بني-003-B9F0,2026-01-01T12:00:00,1.8,4.22,Organic,20.6,65.4,71.3,OK,False
BIN-بني-003-B9F0,2026-01-01T15:00:00,2.2,5.02,Organic,14.0,44.1,71.3,OK,False
BIN-بني-003-B9F0,2026-01-01T18:00:00,2.6,5.89,Organic,19.8,51.1,71.3,OK,False
BIN-بني-003-B9F0,2026-01-01T21:00:00,2.8,6.5,Organic,17.9,51.5,71.2,OK,False
BIN-بني-004-8FF3,2026-01-01T00:00:00,1.2,2.8,Organic,16.9,65.8,98.7,OK,False
BIN-بني-004-8FF3,2026-01-01T03:00:00,5.8,13.42,Organic,17.9,53.7,98.7,OK,False
BIN-بني-004-8FF3,2026-01-01T06:00:00,9.4,21.76,Organic,19.2,40.2,98.6,OK,False
BIN-بني-004-8FF3,2026-01-01T09:00:00,11.9,27.6,Organic,18.5,61.1,98.5,OK,False
BIN-بني-004-8FF3,2026-01-01T12:00:00,14.1,32.48,Organic,18.4,65.3,98.5,OK,False
BIN-بني-004-8FF3,2026-01-01T15:00:00,16.7,38.49,Organic,22.4,58.6,98.4,OK,False
BIN-بني-004-8FF3,2026-01-01T18:00:00,22.1,51.14,Organic,16.6,67.7,98.4,OK,False
BIN-بني-004-8FF3,2026-01-01T21:00:00,24.2,55.84,Organic,14.1,50.9,98.4,OK,False
BIN-بني-005-4002,2026-01-01T00:00:00,0.5,0.91,Metal,16.1,54.1,99.4,OK,False
BIN-بني-005-4002,2026-01-01T03:00:00,1.0,1.89,Metal,16.8,58.8,99.3,OK,False
BIN-بني-005-4002,2026-01-01T06:00:00,1.6,2.89,Metal,18.1,78.8,99.2,OK,False
BIN-بني-005-4002,2026-01-01T09:00:00,2.2,4.03,Metal,19.2,53.8,99.2,OK,False
BIN-بني-005-4002,2026-01-01T12:00:00,2.9,5.34,Metal,19.4,49.6,99.2,OK,False
BIN-بني-005-4002,2026-01-01T15:00:00,3.4,6.19,Metal,18.9,54.8,99.1,OK,False
BIN-بني-005-4002,2026-01-01T18:00:00,4.0,7.45,Metal,21.1,47.7,99.1,OK,False
BIN-بني-005-4002,2026-01-01T21:00:00,4.5,8.26,Metal,17.5,54.8,99.0,OK,False
BIN-بور-001-6215,2026-01-01T00:00:00,3.9,1.63,Organic,18.5,62.0,92.1,OK,False
BIN-بور-001-6215,2026-01-01T03:00:00,6.0,2.54,Organic,20.9,48.0,92.1,OK,False
BIN-بور-001-6215,2026-01-01T06:00:00,10.6,4.44,Organic,18.3,70.4,92.0,OK,False
BIN-بور-001-6215,2026-01-01T09:00:00,12.2,5.11,Organic,17.1,45.3,92.0,OK,False
BIN-بور-001-6215,2026-01-01T12:00:00,14.1,5.91,Organic,17.2,69.4,91.9,OK,False
BIN-بور-001-6215,2026-01-01T15:00:00,18.2,7.65,Organic,16.4,41.3,91.9,OK,False
BIN-بور-001-6215,2026-01-01T18:00:00,21.9,9.18,Organic,19.6,46.1,91.9,OK,False
BIN-بور-001-6215,2026-01-01T21:00:00,25.6,10.74,Organic,21.8,33.9,91.8,OK,False
BIN-بور-002-3713,2026-01-01T00:00:00,2.6,8.05,Mixed,17.9,52.3,83.9,OK,False
BIN-بور-002-3713,2026-01-01T03:00:00,3.6,11.13,Mixed,19.5,44.6,83.9,OK,False
BIN-بور-002-3713,2026-01-01T06:00:00,5.6,17.18,Mixed,21.9,56.1,83.8,OK,False
BIN-بور-002-3713,2026-01-01T09:00:00,6.8,20.98,Mixed,16.9,42.5,83.8,OK,False
BIN-بور-002-3713,2026-01-01T12:00:00,8.5,26.1,Mixed,19.5,41.8,83.7,OK,False
BIN-بور-002-3713,2026-01-01T15:00:00,10.1,31.05,Mixed,18.3,60.3,83.7,OK,False
BIN-بور-002-3713,2026-01-01T18:00:00,11.8,36.33,Mixed,18.4,69.2,83.7,OK,False
BIN-بور-002-3713,2026-01-01T21:00:00,14.0,43.23,Mixed,17.4,44.7,83.6,OK,False
BIN-بور-003-91A3,2026-01-01T00:00:00,2.1,3.89,Paper,18.0,30.0,76.6,OK,False
BIN-بور-003-91A3,2026-01-01T03:00:00,3.9,7.24,Paper,21.9,69.9,76.5,OK,False
BIN-بور-003-91A3,2026-01-01T06:00:00,6.1,11.3,Paper,18.6,45.7,76.5,OK,False
BIN-بور-003-91A3,2026-01-01T09:00:00,8.2,15.07,Paper,20.5,56.2,76.4,OK,False
BIN-بور-003-91A3,2026-01-01T12:00:00,9.0,16.65,Paper,20.2,51.0,76.4,OK,False
BIN-بور-003-91A3,2026-01-01T15:00:00,11.2,20.75,Paper,16.6,68.5,76.3,OK,False
BIN-بور-003-91A3,2026-01-01T18:00:00,13.6,25.21,Paper,20.3,63.2,76.2,OK,False
BIN-بور-003-91A3,2026-01-01T21:00:00,14.9,27.59,Paper,18.1,47.0,76.2,OK,False
BIN-بور-004-43BC,2026-01-01T00:00:00,0.1,0.31,Plastic,19.3,48.7,94.4,OK,False
BIN-بور-004-43BC,2026-01-01T03:00:00,0.3,0.88,Plastic,21.5,71.6,94.3,OK,False
BIN-بور-004-43BC,2026-01-01T06:00:00,0.5,1.56,Plastic,20.4,45.0,94.3,OK,False
BIN-بور-004-43BC,2026-01-01T09:00:00,0.7,2.17,Plastic,21.8,56.0,94.2,OK,False
BIN-بور-004-43BC,2026-01-01T12:00:00,0.8,2.39,Plastic,17.7,62.5,94.2,OK,False
BIN-بور-004-43BC,2026-01-01T15:00:00,1.0,3.06,Plastic,18.9,50.1,94.2,OK,False
BIN-بور-004-43BC,2026-01-01T18:00:00,1.1,3.47,Plastic,18.4,38.0,94.1,OK,False
BIN-بور-004-43BC,2026-01-01T21:00:00,1.4,4.27,Plastic,17.8,56.8,94.1,OK,False
BIN-دمي-001-E5AD,2026-01-01T00:00:00,10.7,7.18,Paper,17.4,34.5,92.1,OK,False
BIN-دمي-001-E5AD,2026-01-01T03:00:00,23.2,15.61,Paper,17.7,58.3,92.0,OK,False
BIN-دمي-001-E5AD,2026-01-01T06:00:00,30.0,20.19,Paper,17.0,48.2,92.0,OK,False
BIN-دمي-001-E5AD,2026-01-01T09:00:00,36.4,24.46,Paper,16.6,64.4,91.9,OK,False
BIN-دمي-001-E5AD,2026-01-01T12:00:00,44.5,29.91,Paper,16.7,46.6,91.9,OK,False
BIN-دمي-001-E5AD,2026-01-01T15:00:00,53.5,35.97,Paper,14.6,60.1,91.8,OK,False
BIN-دمي-001-E5AD,2026-01-01T18:00:00,59.6,40.03,Paper,15.2,38.1,91.8,OK,False
BIN-دمي-001-E5AD,2026-01-01T21:00:00,71.6,48.09,Paper,15.7,48.9,91.8,OK,False
BIN-دمي-002-4267,2026-01-01T00:00:00,1.1,2.02,Plastic,16.5,42.5,76.6,OK,False
BIN-دمي-002-4267,2026-01-01T03:00:00,1.8,3.41,Plastic,16.8,64.9,76.6,OK,False
BIN-دمي-002-4267,2026-01-01T06:00:00,2.2,4.1,Plastic,19.0,54.4,76.5,OK,False
BIN-دمي-002-4267,2026-01-01T09:00:00,3.3,6.18,Plastic,15.9,35.2,76.5,OK,False
BIN-دمي-002-4267,2026-01-01T12:00:00,3.9,7.24,Plastic,17.7,33.3,76.4,OK,False
BIN-دمي-002-4267,2026-01-01T15:00:00,4.2,7.82,Plastic,15.6,42.4,76.4,OK,False
BIN-دمي-002-4267,2026-01-01T18:00:00,5.1,9.41,Plastic,17.3,68.1,76.4,OK,False
BIN-دمي-002-4267,2026-01-01T21:00:00,5.8,10.66,Plastic,16.7,50.3,76.3,OK,False
BIN-دمي-003-B43E,2026-01-01T00:00:00,0.7,2.26,Paper,15.6,52.4,83.5,OK,False
BIN-دمي-003-B43E,2026-01-01T03:00:00,1.4,4.3,Paper,18.4,46.9,83.4,OK,False
BIN-دمي-003-B43E,2026-01-01T06:00:00,2.4,7.36,Paper,20.0,51.7,83.3,OK,False
BIN-دمي-003-B43E,2026-01-01T09:00:00,3.4,10.44,Paper,17.2,65.2,83.3,OK,False
BIN-دمي-003-B43E,2026-01-01T12:00:00,4.0,12.22,Paper,17.2,52.4,83.3,OK,False
BIN-دمي-003-B43E,2026-01-01T15:00:00,4.8,14.93,Paper,16.0,37.8,83.2,OK,False
BIN-دمي-003-B43E,2026-01-01T18:00:00,6.0,18.54,Paper,15.1,55.0,83.2,OK,False
BIN-دمي-003-B43E,2026-01-01T21:00:00,6.9,21.12,Paper,20.6,43.6,83.2,OK,False
BIN-دمي-004-30EE,2026-01-01T00:00:00,0.1,0.2,Organic,16.9,55.4,83.9,OK,False
BIN-دمي-004-30EE,2026-01-01T03:00:00,0.1,0.4,Organic,16.7,62.3,83.8,OK,False
BIN-دمي-004-30EE,2026-01-01T06:00:00,0.2,0.65,Organic,18.3,74.8,83.7,OK,False
BIN-دمي-004-30EE,2026-01-01T09:00:00,0.3,0.96,Organic,16.0,62.8,83.7,OK,False
BIN-دمي-004-30EE,2026-01-01T12:00:00,0.3,1.24,Organic,17.0,48.9,83.6,OK,False
BIN-دمي-004-30EE,2026-01-01T15:00:00,0.4,1.63,Organic,17.5,56.0,83.6,OK,False
BIN-دمي-004-30EE,2026-01-01T18:00:00,0.5,1.82,Organic,15.0,48.5,83.5,OK,False
BIN-دمي-004-30EE,2026-01-01T21:00:00,0.5,2.06,Organic,16.2,60.6,83.5,OK,False
BIN-دمي-005-7F78,2026-01-01T00:00:00,0.5,0.87,Metal,14.6,56.4,94.8,OK,False
BIN-دمي-005-7F78,2026-01-01T03:00:00,5.5,10.13,Metal,15.1,74.5,94.7,OK,False
BIN-دمي-005-7F78,2026-01-01T06:00:00,8.8,16.25,Metal,18.1,44.5,94.6,OK,False
BIN-دمي-005-7F78,2026-01-01T09:00:00,11.5,21.31,Metal,13.9,54.4,94.6,OK,False
BIN-دمي-005-7F78,2026-01-01T12:00:00,13.4,24.8,Metal,15.7,46.6,94.5,OK,False
BIN-دمي-005-7F78,2026-01-01T15:00:00,14.9,27.51,Metal,20.4,63.7,94.5,OK,False
BIN-دمي-005-7F78,2026-01-01T18:00:00,18.2,33.62,Metal,20.2,52.7,94.4,OK,False
BIN-دمي-005-7F78,2026-01-01T21:00:00,23.7,43.87,Metal,16.1,47.0,94.3,OK,False
BIN-الإ-001-DFCE,2026-01-01T00:00:00,0.6,2.25,Organic,17.1,57.7,90.5,OK,False
BIN-الإ-001-DFCE,2026-01-01T03:00:00,1.3,4.97,Organic,18.9,42.5,90.4,OK,False
BIN-الإ-001-DFCE,2026-01-01T06:00:00,1.9,7.34,Organic,19.6,72.0,90.3,OK,False
BIN-الإ-001-DFCE,2026-01-01T09:00:00,2.7,10.28,Organic,17.8,52.4,90.3,OK,False
BIN-الإ-001-DFCE,2026-01-01T12:00:00,3.3,12.75,Organic,16.9,35.2,90.2,OK,False
BIN-الإ-001-DFCE,2026-01-01T15:00:00,3.9,14.88,Organic,18.1,39.0,90.2,OK,False
BIN-الإ-001-DFCE,2026-01-01T18:00:00,4.5,17.44,Organic,18.0,61.4,90.1,OK,False
BIN-الإ-001-DFCE,2026-01-01T21:00:00,5.0,19.24,Organic,20.0,62.2,90.0,OK,False
BIN-الإ-002-1B15,2026-01-01T00:00:00,0.7,1.54,Organic,20.2,59.6,89.2,OK,False
BIN-الإ-002-1B15,2026-01-01T03:00:00,2.3,5.37,Organic,18.2,65.4,89.2,OK,False
BIN-الإ-002-1B15,2026-01-01T06:00:00,3.2,7.34,Organic,17.8,52.1,89.1,OK,False
BIN-الإ-002-1B15,2026-01-01T09:00:00,4.4,10.12,Organic,18.4,65.2,89.1,OK,False
BIN-الإ-002-1B15,2026-01-01T12:00:00,5.7,13.1,Organic,20.3,56.7,89.0,OK,False
BIN-الإ-002-1B15,2026-01-01T15:00:00,8.9,20.55,Organic,17.4,53.8,88.9,OK,False
BIN-الإ-002-1B15,2026-01-01T18:00:00,11.2,25.94,Organic,19.9,39.9,88.9,OK,False
BIN-الإ-002-1B15,2026-01-01T21:00:00,13.1,30.26,Organic,19.1,61.3,88.8,OK,False
BIN-الإ-003-62C3,2026-01-01T00:00:00,6.6,4.46,Plastic,18.5,36.9,89.4,OK,False
BIN-الإ-003-62C3,2026-01-01T03:00:00,8.9,6.01,Plastic,20.0,68.3,89.4,OK,False
BIN-الإ-003-62C3,2026-01-01T06:00:00,13.6,9.17,Plastic,15.9,56.5,89.3,OK,False
BIN-الإ-003-62C3,2026-01-01T09:00:00,18.6,12.5,Plastic,16.4,59.6,89.3,OK,False
BIN-الإ-003-62C3,2026-01-01T12:00:00,22.7,15.22,Plastic,19.3,43.7,89.2,OK,False
BIN-الإ-003-62C3,2026-01-01T15:00:00,27.1,18.21,Plastic,19.4,44.2,89.2,OK,False
BIN-الإ-003-62C3,2026-01-01T18:00:00,33.5,22.49,Plastic,20.9,46.1,89.1,OK,False
BIN-الإ-003-62C3,2026-01-01T21:00:00,39.2,26.32,Plastic,17.6,45.3,89.1,OK,False
BIN-الإ-004-7B54,2026-01-01T00:00:00,2.1,3.96,Plastic,18.2,71.2,78.0,OK,False
BIN-الإ-004-7B54,2026-01-01T03:00:00,,,Plastic,18.7,67.9,77.1,Fault,False
BIN-الإ-004-7B54,2026-01-01T06:00:00,5.3,9.7,Plastic,19.7,36.7,77.0,OK,False
BIN-الإ-004-7B54,2026-01-01T09:00:00,6.4,11.74,Plastic,21.7,45.2,77.0,OK,False
BIN-الإ-004-7B54,2026-01-01T12:00:00,8.1,14.93,Plastic,19.2,75.3,76.9,OK,False
BIN-الإ-004-7B54,2026-01-01T15:00:00,9.1,16.79,Plastic,19.2,68.6,76.9,OK,False
BIN-الإ-004-7B54,2026-01-01T18:00:00,10.6,19.68,Plastic,18.6,47.0,76.8,OK,False
BIN-الإ-004-7B54,2026-01-01T21:00:00,12.8,23.58,Plastic,17.9,58.6,76.8,OK,False
BIN-الإ-005-D752,2026-01-01T00:00:00,0.3,1.27,Organic,15.8,54.3,81.2,OK,False
BIN-الإ-005-D752,2026-01-01T03:00:00,0.7,2.75,Organic,18.9,78.1,81.1,OK,False
BIN-الإ-005-D752,2026-01-01T06:00:00,1.1,4.27,Organic,17.9,76.8,81.1,OK,False
BIN-الإ-005-D752,2026-01-01T09:00:00,1.5,5.97,Organic,19.2,54.2,81.1,OK,False
BIN-الإ-005-D752,2026-01-01T12:00:00,1.9,7.34,Organic,18.7,51.2,81.0,OK,False
BIN-الإ-005-D752,2026-01-01T15:00:00,2.3,8.91,Organic,17.7,47.0,81.0,OK,False
BIN-الإ-005-D752,2026-01-01T18:00:00,2.8,10.79,Organic,16.8,51.8,80.9,OK,False
BIN-الإ-005-D752,2026-01-01T21:00:00,3.1,12.01,Organic,16.6,35.6,80.9,OK,False
BIN-الم-001-A32C,2026-01-01T00:00:00,15.2,5.11,Mixed,18.9,33.8,71.4,OK,False
BIN-الم-001-A32C,2026-01-01T03:00:00,34.2,11.49,Mixed,15.1,55.1,71.3,OK,False
BIN-الم-001-A32C,2026-01-01T06:00:00,49.2,16.52,Mixed,17.1,42.0,71.3,OK,False
BIN-الم-001-A32C,2026-01-01T09:00:00,65.3,21.94,Mixed,16.3,66.1,71.2,OK,False
BIN-الم-001-A32C,2026-01-01T12:00:00,85.0,28.56,Mixed,18.5,51.9,71.2,OK,False
BIN-الم-001-A32C,2026-01-01T15:00:00,3.3,1.11,Mixed,18.2,47.5,71.1,OK,True
BIN-الم-001-A32C,2026-01-01T18:00:00,11.1,3.74,Mixed,20.5,36.9,71.0,OK,False
BIN-الم-001-A32C,2026-01-01T21:00:00,26.4,8.88,Mixed,15.7,46.9,71.0,OK,False
BIN-الم-002-1E75,2026-01-01T00:00:00,2.8,1.87,Metal,17.1,39.0,93.6,OK,False
BIN-الم-002-1E75,2026-01-01T03:00:00,6.3,4.21,Metal,16.0,35.8,93.5,OK,False
BIN-الم-002-1E75,2026-01-01T06:00:00,9.1,6.1,Metal,16.8,44.6,93.5,OK,False
BIN-الم-002-1E75,2026-01-01T09:00:00,13.4,9.03,Metal,18.0,32.7,93.4,OK,False
BIN-الم-002-1E75,2026-01-01T12:00:00,17.4,11.68,Metal,17.9,53.1,93.3,OK,False
BIN-الم-002-1E75,2026-01-01T15:00:00,19.3,12.98,Metal,17.8,64.7,93.3,OK,False
BIN-الم-002-1E75,2026-01-01T18:00:00,23.4,15.74,Metal,16.7,49.3,93.2,OK,False
BIN-الم-002-1E75,2026-01-01T21:00:00,26.7,17.93,Metal,15.5,44.4,93.2,OK,False
